,commit id,categories,commit_message
577,e4d6204,['Documentation'],"@Overrides

git-svn-id: https://svn.apache.org/repos/asf/httpcomponents/httpclient/trunk@1023981 13f79535-47bb-0310-9956-ffa450edef68
"
578,3159095,['Documentation'],"Javadoc fixes

git-svn-id: https://svn.apache.org/repos/asf/httpcomponents/httpclient/trunk@1030510 13f79535-47bb-0310-9956-ffa450edef68
"
579,bc70b18,['Bug fix'],"HTTPCLIENT-1079: Fixed Kerberos cross-realm support

Contributed by Michael Osipov <1983-01-06 at gmx.net> 


git-svn-id: https://svn.apache.org/repos/asf/httpcomponents/httpclient/trunk@1091904 13f79535-47bb-0310-9956-ffa450edef68
"
580,3665ee0,['Maintenance'],"Minor optimization

git-svn-id: https://svn.apache.org/repos/asf/httpcomponents/httpclient/trunk@1483735 13f79535-47bb-0310-9956-ffa450edef68
"
581,4c89604,['Bug fix'],"A single trailing space breaks the build ...

git-svn-id: https://svn.apache.org/repos/asf/httpcomponents/httpclient/trunk@1604913 13f79535-47bb-0310-9956-ffa450edef68
"
582,95d6566,['Documentation'],"Javadoc updates

git-svn-id: https://svn.apache.org/repos/asf/httpcomponents/httpclient/trunk@1515777 13f79535-47bb-0310-9956-ffa450edef68
"
583,9d55aee,"['Testing', 'Maintenance']","Reworked auth caching code; added more test cases for protocol interceptors

git-svn-id: https://svn.apache.org/repos/asf/httpcomponents/httpclient/trunk@1075508 13f79535-47bb-0310-9956-ffa450edef68
"
584,3a073e8,['Maintenance'],"Add final modifier to private fields.

git-svn-id: https://svn.apache.org/repos/asf/httpcomponents/httpclient/trunk@1432552 13f79535-47bb-0310-9956-ffa450edef68
"
585,48316ce,['Token Replace'],"Better method names for PooledClientEndpoint

git-svn-id: https://svn.apache.org/repos/asf/httpcomponents/httpcore/trunk@1777764 13f79535-47bb-0310-9956-ffa450edef68
"
586,c93020c,"['Testing', 'Bug fix']","HTTPCORE-445: Path matching issue when a query string is present in the URI

git-svn-id: https://svn.apache.org/repos/asf/httpcomponents/httpcore/trunk@1783327 13f79535-47bb-0310-9956-ffa450edef68
"
587,941bed2,['Maintenance'],"Leverage SSL utility classes

git-svn-id: https://svn.apache.org/repos/asf/httpcomponents/httpcore/trunk@1605337 13f79535-47bb-0310-9956-ffa450edef68
"
588,e6783df,['Maintenance'],"Code optimizations and cleanups per Sebb's comments

git-svn-id: https://svn.apache.org/repos/asf/httpcomponents/httpcore/trunk@1616430 13f79535-47bb-0310-9956-ffa450edef68
"
589,0927cb1,"['Testing', 'Maintenance', 'Clean up', 'Documentation', 'Feature Add']","Deprecated ConsumingNHttpEntity and ProducingNHttpEntity interfaces

git-svn-id: https://svn.apache.org/repos/asf/httpcomponents/httpcore/trunk@1198871 13f79535-47bb-0310-9956-ffa450edef68
"
590,3064551,['Maintenance'],"Added #toString() method

git-svn-id: https://svn.apache.org/repos/asf/httpcomponents/httpcore/trunk@918638 13f79535-47bb-0310-9956-ffa450edef68
"
591,c02c917,['Maintenance'],"HTTPCORE-331: BasicFuture no longer executes notification callbacks inside a synchronized block

git-svn-id: https://svn.apache.org/repos/asf/httpcomponents/httpcore/trunk@1435143 13f79535-47bb-0310-9956-ffa450edef68
"
592,5f296c6,['Bug fix'],"avoid catching throwable
"
593,7f8d6e0,['Clean up'],"Removed the methods that are modifying the buffer.

git-svn-id: https://svn.apache.org/repos/asf/mina/trunk@1208905 13f79535-47bb-0310-9956-ffa450edef68
"
594,5f33726,['Clean up'],"removed some useless refrence to last socket connection
"
595,8f7dff1,['Debug'],Trim down log a bit
596,9477d4f,"['Testing', 'Bug fix']","SSHD43: When the ssh server is closd, channels are not closed cleanly, causing clients to hang

git-svn-id: https://svn.apache.org/repos/asf/mina/sshd/trunk@830525 13f79535-47bb-0310-9956-ffa450edef68
"
597,1448b79,"['Testing', 'Feature Add']","[SSHD-702] Add support for an SftpFileChannelOpener
"
598,93d3aea,"['Testing', 'Bug fix']",[SSHD-402] SCP does not truncate existing files before overwriting.
599,e79f409,['Cross'],"Added more information to logged information for write cycle completion
"
600,9d39433,"['Testing', 'Refactoring']","[SSHD-562] Use consistent semantics for 'await' vs. 'verify' in Future-like constructs
"
601,dc0fb63,['Clean up'],"[sshd] remove unwanted reference

git-svn-id: https://svn.apache.org/repos/asf/mina/sshd/trunk@939696 13f79535-47bb-0310-9956-ffa450edef68
"
602,9d154d2,['Maintenance'],"SSHD-8: Secure the agent socket against race conditions

Binding a UNIX domain socket creates the socket file with the
current umask.  This may permit evil members of the caller's group
to connect to the socket before the listening process can mark it
as accessible only by the owner.

Instead, create a temporary directory that is accessible only to
the owner, and only after the location is locked down, create the
socket within it as a unique random name.

git-svn-id: https://svn.apache.org/repos/asf/mina/sshd/trunk@893394 13f79535-47bb-0310-9956-ffa450edef68
"
603,5b7b53b,['Maintenance'],"Call ClientSession#createXXXChannel instead of createChannel(...XXX...) in SshClient#main
"
604,e077dae,['Maintenance'],"[SSHD-801] Close TcpipServerChannel gracefully if exception signalled and IOSession is open
"
605,82b0f82,"['Testing', 'Maintenance']",[SSHD-443] Improve supported cipher detection
606,19ef5b1,['Maintenance'],"[SSHD-203] Add session state notifications

git-svn-id: https://svn.apache.org/repos/asf/mina/sshd/trunk@1434652 13f79535-47bb-0310-9956-ffa450edef68
"
607,4726b2b,['Bug fix'],"[SSHD-186] ResourceKeyPairProvider doesn't use its PasswordFinder

git-svn-id: https://svn.apache.org/repos/asf/mina/sshd/trunk@1389756 13f79535-47bb-0310-9956-ffa450edef68
"
608,ecb8693,['Cross'],"Trivial change of log message for Generator

git-svn-id: https://svn.apache.org/repos/asf/nutch/branches/branch-1.4@1160194 13f79535-47bb-0310-9956-ffa450edef68
"
609,753414e,['Maintenance'],"Fetcher displays protocol status names in counters instead of their code

git-svn-id: https://svn.apache.org/repos/asf/nutch/branches/nutchbase@980748 13f79535-47bb-0310-9956-ffa450edef68
"
610,8af52fb,['Debug'],"Fix inconsistencies in usage text

git-svn-id: https://svn.apache.org/repos/asf/lucene/nutch/trunk@432251 13f79535-47bb-0310-9956-ffa450edef68
"
611,5d4e851,['Maintenance'],"Add a toString method to Metadata

git-svn-id: https://svn.apache.org/repos/asf/lucene/nutch/trunk@388299 13f79535-47bb-0310-9956-ffa450edef68
"
612,05960aa,['Maintenance'],"oh well

git-svn-id: https://svn.apache.org/repos/asf/lucene/nutch/trunk@475382 13f79535-47bb-0310-9956-ffa450edef68
"
613,f2da62a,['Merge'],"Merged 0.7 branch changes 240321:240453 into trunk

git-svn-id: https://svn.apache.org/repos/asf/lucene/nutch/trunk@265503 13f79535-47bb-0310-9956-ffa450edef68
"
614,3f20e33,['Feature Add'],"NUTCH-696 Timeout for Parser

git-svn-id: https://svn.apache.org/repos/asf/nutch/branches/nutchbase@981835 13f79535-47bb-0310-9956-ffa450edef68
"
615,8eaa157,['Cross'],"Fixed LogUtil : now works with underlying log facade

git-svn-id: https://svn.apache.org/repos/asf/nutch/trunk@988544 13f79535-47bb-0310-9956-ffa450edef68
"
616,9ad0b41,"['Build', 'Maintenance']","NUTCH-782: Ability to order htmlparsefilters

git-svn-id: https://svn.apache.org/repos/asf/lucene/nutch/trunk@917557 13f79535-47bb-0310-9956-ffa450edef68
"
617,a2ae871,['Bug fix'],"NUTCH-1629 Injector skips empty lines

git-svn-id: https://svn.apache.org/repos/asf/nutch/trunk@1516746 13f79535-47bb-0310-9956-ffa450edef68
"
618,4b9f2fb,['Clean up'],"trivial commit to completely remove LogUtil from the codebase.

git-svn-id: https://svn.apache.org/repos/asf/nutch/trunk@1224919 13f79535-47bb-0310-9956-ffa450edef68
"
619,e874ce9,"['Maintenance', 'Feature Add']","NUTCH-1142 Normalization and filtering in WebGraph

git-svn-id: https://svn.apache.org/repos/asf/nutch/trunk@1200346 13f79535-47bb-0310-9956-ffa450edef68
"
620,70622c3,"['Testing', 'Bug fix']","NUTCH-2164 NUTCH-2242 Inconsistent 'Modified Time' in crawl db / lastModified not always set
 - set modified time (time of last successful fetch) by DefaultFetchSchedule and AdaptiveFetchSchedule
   but only if the document is actually modified
 - update unit tests to check whether modification time is properly set
 - set modified time (sent by responding server in HTTP header) in ProtocolOutput:
   FetchSchedule implementations can access the HTTP modified time from CrawlDatum's
   metadata (PROTO_STATUS_KEY = ""_pst_"")
"
621,b5b6291,['Clean up'],"cleaned up package to use generics and java5 loops, removed unnecessary log guards, fixed indentation

git-svn-id: https://svn.apache.org/repos/asf/lucene/nutch/trunk@451641 13f79535-47bb-0310-9956-ffa450edef68
"
622,f0ef8f7,"['Maintenance', 'Testing']","OPENNLP-769 First draft of evaluation tests using OntoNotes4

git-svn-id: https://svn.apache.org/repos/asf/opennlp/trunk@1674316 13f79535-47bb-0310-9956-ffa450edef68
"
623,c5494d9,['Bug fix'],"OPENNLP-603 A few bug fixes to get the w2v classes dictionary loaded after training a model with it

git-svn-id: https://svn.apache.org/repos/asf/opennlp/trunk@1533194 13f79535-47bb-0310-9956-ffa450edef68
"
624,51bb03e,['Documentation'],"OPENNLP-720 Fixed javadoc error

git-svn-id: https://svn.apache.org/repos/asf/opennlp/trunk@1631866 13f79535-47bb-0310-9956-ffa450edef68
"
625,12b7ccc,['Bug fix'],"OPENNLP-721 fixing xpath expression in GeneratorFactory

git-svn-id: https://svn.apache.org/repos/asf/opennlp/trunk@1632434 13f79535-47bb-0310-9956-ffa450edef68
"
626,02c7974,['Maintenance'],"OPENNLP-137: Terminate execution time print with newline

This closes #54
"
627,04bffa5,['Feature Add'],"OPENNLP-714 added brown clustering features for token, token class and bigrams, plus support class to serialize brown cluster lexicons

git-svn-id: https://svn.apache.org/repos/asf/opennlp/trunk@1665208 13f79535-47bb-0310-9956-ffa450edef68
"
628,4806873,"['Testing', 'Clean up', 'Maintenance', 'Refactoring']","OPENNLP-581 Deprecated TrainUtil methods and removed duplicated references to constants. Moved the isValid method to TrainerFactory, updated it to work with class names and created a junit test to validate it.

git-svn-id: https://svn.apache.org/repos/asf/opennlp/trunk@1521519 13f79535-47bb-0310-9956-ffa450edef68
"
629,0874a43,['Maintenance'],"OPENNLP-787 Cluster id String objects are now reused

git-svn-id: https://svn.apache.org/repos/asf/opennlp/trunk@1683246 13f79535-47bb-0310-9956-ffa450edef68
"
630,f8f68f9,"['Indentation', 'Clean up']","OPENNLP-669 Remove duplicate throw for IOException.

git-svn-id: https://svn.apache.org/repos/asf/opennlp/trunk@1580107 13f79535-47bb-0310-9956-ffa450edef68
"
631,df3e94a,"['Testing', 'Maintenance']","change default level encoding to bit packed; instanciate reader from page header encoding
"
632,806b548,['Bug fix'],"fix for schema compatibility
"
633,3dd2210,"['Testing', 'Feature Add']","PARQUET-548: Add EncodingStats.

This adds `EncodingStats`, which tracks the number of pages for each encoding, separated into dictionary and data pages. It also adds convenience functions that are useful for dictionary filtering, like `hasDictionaryEncodedPages` and `hasNonDictionaryEncodedPages`.

`EncodingStats` have a unit test in parquet-column and an integration test in parquet-hadoop that writes a file and verifies the stats are present and correct when it is read.

This includes commits from #330 because it updates the dictionary filter. I'll rebase and remove them once it is merged.

Author: Ryan Blue <blue@apache.org>

Closes #332 from rdblue/PARQUET-548-add-encoding-stats and squashes the following commits:

5f148e6 [Ryan Blue] PARQUET-548: Fixes for review comments.
dc332d3 [Ryan Blue] PARQUET-548: Add EncodingStats.
"
634,73d7558,"['Testing', 'Maintenance']","Simplify Types API by moving repetition.
"
635,19b369b,"['Testing', 'Maintenance']","use checkNotNull
"
636,634cb77,['Bug fix'],"fix bug when printing a ByteBuffer based binary would consume the buffer
"
637,568bd7f,['Maintenance'],"Add Binary.fromByteBuffer method.
"
638,c38386d,"['Build', 'Maintenance']","PARQUET-393: Update to parquet-format 2.3.1.

Author: Ryan Blue <blue@apache.org>

Closes #303 from rdblue/PARQUET-393-update-parquet-format-version and squashes the following commits:

0e4c798 [Ryan Blue] PARQUET-393: Add TIME_MICROS and TIMESTAMP_MICROS.
ca4a741 [Ryan Blue] PARQUET-393: Update to parquet-format 2.3.1.
"
639,d3ed795,['Clean up'],"Removing unnecessary method
"
640,7d2205d,"['Testing', 'Feature Add']","PHOENIX-4287 Make indexes inherit use stats property from their parent table or view
"
641,66d6bba,['Bug fix'],"PHOENIX-3484 Major compaction does not update statistics based on table specific GUIDE_POSTS_WIDTH
"
642,7220592,"['Testing', 'Maintenance']","PHOENIX-4028 Provide option to not throw index write failure back to client
"
643,4e0c0a3,['Feature Add'],"PHOENIX-4386 Calculate the estimatedSize of MutationState using Map<TableRef, Map<ImmutableBytesPtr,RowMutationState>> mutations (addendum)
"
644,944bed7,"['Testing', 'Feature Add']","PHOENIX-4178 Detect failed index write while rebuilder is running with index staying active
"
645,da8def9,['Bug fix'],"PHOENIX-3121 Queries with filter and reverse scan failing when limit is a multiple of scanner cache size
"
646,4a1ec7e,"['Testing', 'Bug fix']","PHOENIX-1234 QueryUtil doesn't parse zk hosts correctly
"
647,39afa9f,['Bug fix'],"PHOENIX-2099 Backward Compatibility - Concurrent modification error on connect
"
648,b2b5788,"['Testing', 'Feature Add']","PHOENIX-1560 Join between global index and data table if INDEX hint used
"
649,2dfede4,"['Testing', 'Feature Add']","Use a priority queue in MergeSortResultIterator (Ankit Singhal)
"
650,5282a8a,"['Testing', 'Feature Add']","PHOENIX-945 Support correlated subqueries in comparison without ANY/SOME/ALL
"
651,7827178,"['Testing', 'Bug fix']","PHOENIX-3054 Counting zero null rows returns an empty result set
"
652,efb941a,['Maintenance'],"PHOENIX-2095 Lower the default for phoenix.sequence.saltBuckets
"
653,173c7d7,"['Testing', 'Maintenance', 'Indentation']","PHOENIX-1216 fix code Change spooling directory

Make the spooling directory configurable.

Signed-off-by: Gabriel Reid <gabrielr@ngdata.com>
"
654,9b9c868,"['Testing', 'Feature Add']","PHOENIX-1016 Support MINVALUE, MAXVALUE, and CYCLE options in CREATE SEQUENCE (Thomas D'Silva)
"
655,436bab0,"['Testing', 'Bug fix']","PHOENIX-3524 Changing the APPEND_ONLY_SCHEMA property using an ALTER TABLE does not work
"
656,de9a2c7,"['Testing', 'Feature Add']","PHOENIX-1311 HBase namespaces surfaced in phoenix
"
657,b0220fa,"['Testing', 'Bug fix']","PHOENIX-4322 DESC primary key column with variable length does not work in SkipScanFilter
"
658,f832a9f,"['Testing', 'Maintenance']","QPIDJMS-240 Add option to control thread state managed by the Connection

Adds option jms.useDaemonThread to allow control of the Connection
thread's daemon state."
659,a8ccb1e,"['Testing', 'Maintenance']","QPIDJMS-253: allow the client transport config defaults to pick up current state for the ssl system properties
"
660,79b9004,"['Testing', 'Debug', 'Maintenance']",Some tests and cleanup of AmqpProvider.
661,4bf8a3f,"['Testing', 'Maintenance', 'Token Replace']","RANGER-322: renamed RangerResource class and added utility methods
"
662,02f8349,"['Testing', 'Feature Add']","RANGER-1513:Add Support for S3 authorization in Ranger Hive Plugin

Signed-off-by: rmani <rmani@hortonworks.com>
"
663,c23b374,['Build'],"RANGER-1554: Upgrade springframework version in Ranger to 3.2.10.Release
"
664,fdb74d5,['Bug fix'],"RANGER-1653 : Proxying Ranger UI does not work with Ranger-KnoxSSO
"
665,0b258f8,['Maintenance'],"RANGER-710 : Add a permission for 'Tag Based Policies'

Signed-off-by: Gautam Borad <gautam@apache.org>
"
666,e3d50db,['Cross'],"RANGER-1104: Catching and Logging DB transaction exceptions during Ranger startup

Signed-off-by: Velmurugan Periasamy <vel@apache.org>
"
667,e250f02,['Maintenance'],"RANGER-595: TagDBStore updates: to handle simultaneous update-requests; new columns for policyItem
"
